Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-29 00:00:00-04:00,299.2605157595805,303.93414060421026,298.7675163425421,301.2325134277344,7520300,0.0,0.0
2025-10-30 00:00:00-04:00,301.50859316866377,308.2330823767899,300.82825156305904,305.10748291015625,7514600,0.0,0.0
2025-10-31 00:00:00-04:00,304.22008283002725,308.4894444595929,302.9481359332913,306.7639465332031,7721300,0.0,0.0
2025-11-03 00:00:00-05:00,306.64562981088375,307.94715546133403,301.92268708722753,305.01873779296875,7770000,0.0,0.0
2025-11-04 00:00:00-05:00,302.41569006657147,307.84855320102554,300.8282464075632,304.9201354980469,7085200,0.0,0.0
2025-11-05 00:00:00-05:00,305.2750763211935,308.71623262048166,301.35082032546103,307.31610107421875,6865200,0.0,0.0
2025-11-06 00:00:00-05:00,306.6357687557767,310.4318702971036,305.9160088624015,309.0317687988281,7206100,0.0,0.0
2025-11-07 00:00:00-05:00,307.5231746391179,310.02758988101914,303.3326798145578,309.8106689453125,7302300,0.0,0.0
2025-11-10 00:00:00-05:00,310.5896337890794,315.08578608051664,309.8106862822301,312.45318603515625,5794100,0.0,0.0
2025-11-11 00:00:00-05:00,313.05464094031504,314.58292715130625,310.86572224729366,311.2009582519531,5030200,0.0,0.0
2025-11-12 00:00:00-05:00,311.83200002815875,317.7381233989844,311.782682032414,315.92388916015625,10578300,0.0,0.0
2025-11-13 00:00:00-05:00,314.7604311532612,316.14082355780937,304.7722577523736,305.1469421386719,8973300,0.0,0.0
2025-11-14 00:00:00-05:00,303.20451997960254,303.3327046462357,297.0124483237873,299.3591003417969,10327000,0.0,0.0
2025-11-17 00:00:00-05:00,299.74363974118836,301.31137424610444,293.5022804823602,296.1644592285156,8344000,0.0,0.0
2025-11-18 00:00:00-05:00,295.30663178632864,298.70833958092004,292.86134400280395,295.2178955078125,8077300,0.0,0.0
2025-11-19 00:00:00-05:00,295.5432899586994,300.1873662746028,295.0798692888629,299.02386474609375,5546600,0.0,0.0
2025-11-20 00:00:00-05:00,302.05087369332443,305.5807663052954,293.9854105998292,294.20233154296875,7501600,0.0,0.0
2025-11-21 00:00:00-05:00,297.0715864028587,297.456110287291,288.71030575970536,293.84735107421875,11766800,0.0,0.0
2025-11-24 00:00:00-05:00,294.0642973394352,295.6221924256846,290.386540762355,293.8276672363281,10940200,0.0,0.0
2025-11-25 00:00:00-05:00,295.848951187077,300.236658228506,291.42182585555855,298.7576599121094,8877200,0.0,0.0
2025-11-26 00:00:00-05:00,300.7296512123902,304.21022597199055,298.95486530692773,303.33270263671875,7910900,0.0,0.0
2025-11-28 00:00:00-05:00,304.7722465716023,309.3275563846455,303.9242719247256,308.6965026855469,4322400,0.0,0.0
2025-12-01 00:00:00-05:00,308.5683618849884,309.6430970545817,304.2201032083801,304.59478759765625,7727300,0.0,0.0
2025-12-02 00:00:00-05:00,304.4172805196406,306.1329390093465,302.7903884074122,303.5693359375,7249000,0.0,0.0
2025-12-03 00:00:00-05:00,302.89888957433027,307.98661767851587,302.5044659219624,307.7598571777344,8535300,0.0,0.0
2025-12-04 00:00:00-05:00,308.87399188892334,314.03074632461573,308.6176225735461,311.6742248535156,9627800,0.0,0.0
2025-12-05 00:00:00-05:00,311.2206641139725,314.0208969911127,310.2740836361238,310.6290588378906,6518900,0.0,0.0
2025-12-08 00:00:00-05:00,310.64879808375287,312.0390600856641,308.96274846028484,310.79669189453125,7417200,0.0,0.0
2025-12-09 00:00:00-05:00,310.5403783790639,314.336450228146,295.8193913272319,296.30255126953125,18049200,0.0,0.0
2025-12-10 00:00:00-05:00,296.2926621709551,306.8329925602339,294.2812160390869,305.7680969238281,18874100,0.0,0.0
2025-12-11 00:00:00-05:00,304.9102649889192,313.5476242674454,304.9102649889192,312.9363098144531,9721900,0.0,0.0
2025-12-12 00:00:00-05:00,315.2040954937631,315.7858311866128,312.16723236849225,314.0603332519531,8982900,0.0,0.0
2025-12-15 00:00:00-05:00,315.1153648797306,318.3593094805321,313.9321843288561,315.5393371582031,10864100,0.0,0.0
2025-12-16 00:00:00-05:00,314.6223718715413,315.0463441586525,309.9980348220149,311.1319274902344,8331300,0.0,0.0
2025-12-17 00:00:00-05:00,313.97159360923496,314.8984348971578,310.254388930852,310.5699157714844,8718700,0.0,0.0
2025-12-18 00:00:00-05:00,311.57564186364317,313.2518519730792,307.84856735129125,308.6176452636719,11444900,0.0,0.0
2025-12-19 00:00:00-05:00,309.39657764946713,314.099781180705,308.8049723403709,312.7686767578125,24494400,0.0,0.0
2025-12-22 00:00:00-05:00,313.0644852104395,318.7043994886834,313.0644852104395,318.56634521484375,8354600,0.0,0.0
2025-12-23 00:00:00-05:00,319.079052742897,323.19068092087537,318.5663442066048,321.3665771484375,6668300,0.0,0.0
2025-12-24 00:00:00-05:00,321.6722493328215,325.36974495293686,320.9426198260136,324.5612487792969,4289300,0.0,0.0
2025-12-26 00:00:00-05:00,324.50208933838474,326.22758744424,321.96809498869885,323.31890869140625,4158300,0.0,0.0
2025-12-29 00:00:00-05:00,322.4216288798564,323.1808371734579,319.0002116144308,319.2171325683594,8635300,0.0,0.0
2025-12-30 00:00:00-05:00,320.2622768741799,320.3904615362508,317.97475237184364,318.8917541503906,7904300,0.0,0.0
2025-12-31 00:00:00-05:00,319.79886991908165,320.3313177342217,317.5310845539587,317.70855712890625,5048500,0.0,0.0
2026-01-02 00:00:00-05:00,317.9846252281575,321.1694123071354,316.2492576445291,320.92291259765625,8054000,0.0,0.0
2026-01-05 00:00:00-05:00,320.942599199713,332.52808473149986,320.63694198865113,329.363037109375,10752600,0.0,0.0
2026-01-06 00:00:00-05:00,329.44229029813283,332.6612412306879,327.49110960074296,331.41326904296875,7660800,1.5,0.0
2026-01-07 00:00:00-05:00,327.9764350864437,328.9767653957764,321.49890717343806,323.8660583496094,9815200,0.0,0.0
2026-01-08 00:00:00-05:00,323.27183137637843,328.2339475379842,322.53888044956136,326.63934326171875,11737100,0.0,0.0
2026-01-09 00:00:00-05:00,326.1936353875406,328.7291759216584,325.0348299492433,326.0450744628906,6738100,0.0,0.0
2026-01-12 00:00:00-05:00,318.8049332018166,322.90536610933975,318.16114900395775,321.3899841308594,12805100,0.0,0.0
2026-01-13 00:00:00-05:00,321.20178657189985,323.73732718365267,307.6029755260753,307.9298095703125,19371200,0.0,0.0
2026-01-14 00:00:00-05:00,305.2556057077196,308.78159262538577,303.19546018048277,304.9287414550781,25951500,0.0,0.0
2026-01-15 00:00:00-05:00,305.5230197927318,309.95031666446005,304.8098971346673,306.30548095703125,14751400,0.0,0.0
2026-01-16 00:00:00-05:00,307.38506061636195,314.17950872864606,307.0383983149945,309.48480224609375,14652500,0.0,0.0
2026-01-20 00:00:00-05:00,303.2845981841295,308.1774060521912,298.9761500928895,299.8477478027344,12900600,0.0,0.0
2026-01-21 00:00:00-05:00,300.53118494697816,302.4823658305288,298.2729680555718,299.15447998046875,10270100,0.0,0.0
2026-01-22 00:00:00-05:00,301.9474777854751,305.2555953909441,300.0062112868251,300.729248046875,10535800,0.0,0.0
2026-01-23 00:00:00-05:00,299.11484222180513,299.4813025896872,293.67730062328087,294.875732421875,11107900,0.0,0.0
2026-01-26 00:00:00-05:00,294.96487880777863,298.8969527426069,294.60833256531976,298.1640319824219,11752700,0.0,0.0
2026-01-27 00:00:00-05:00,298.45122352878457,299.08512378237486,295.3016109870806,297.44097900390625,11527400,0.0,0.0
2026-01-28 00:00:00-05:00,297.4013222225187,299.03558292254246,295.2025300603667,297.89654541015625,9556700,0.0,0.0
2026-01-29 00:00:00-05:00,299.51100066931883,303.898671192008,299.3327275624257,303.49261474609375,11580000,0.0,0.0
2026-01-30 00:00:00-05:00,302.333781642444,304.98817089860455,299.66947824936375,302.9676818847656,11953200,0.0,0.0
2026-02-02 00:00:00-05:00,301.55130128288636,306.3450582127215,298.49082554616626,305.1961669921875,9839400,0.0,0.0
2026-02-03 00:00:00-05:00,306.77099053389486,313.22869052113475,306.14700443281885,311.8420715332031,12688000,0.0,0.0
2026-02-04 00:00:00-05:00,311.40629013300924,316.25947197584406,311.40629013300924,314.23895263671875,9848800,0.0,0.0
2026-02-05 00:00:00-05:00,311.99062599899656,312.9909865673853,302.6210112179966,307.1968688964844,9388000,0.0,0.0
2026-02-06 00:00:00-05:00,311.7034102684662,321.15227836348157,311.7034102684662,319.3199462890625,17797400,0.0,0.0
2026-02-09 00:00:00-05:00,318.27007812796035,323.2817350541263,317.05181803840316,319.0228271484375,11477500,0.0,0.0
2026-02-10 00:00:00-05:00,319.4684837021083,323.01429884581904,312.1094739861534,315.2392883300781,9902200,0.0,0.0
2026-02-11 00:00:00-05:00,320.1518827061323,322.1724018130651,305.78052608370194,307.8505554199219,8703500,0.0,0.0
2026-02-12 00:00:00-05:00,309.2966374972976,310.6238322045743,297.1537535117247,299.7487487792969,13443400,0.0,0.0
2026-02-13 00:00:00-05:00,295.66807823097014,301.3829738793206,293.6871852314235,299.6595764160156,9114500,0.0,0.0
2026-02-17 00:00:00-05:00,299.8675850307636,305.29521237973853,299.6100592744303,304.1958312988281,8896800,0.0,0.0
2026-02-18 00:00:00-05:00,305.51309749540866,309.2966101142475,304.2849535938903,305.8300476074219,7209600,0.0,0.0
2026-02-19 00:00:00-05:00,304.2354272061944,306.2262038721237,302.2049939958365,305.10699462890625,6737700,0.0,0.0
2026-02-20 00:00:00-05:00,305.4536802835111,308.0288471084009,302.75966472033866,307.82086181640625,7792700,0.0,0.0
2026-02-23 00:00:00-05:00,305.84984577889935,308.02884001734253,292.2807478108573,294.8262023925781,12955400,0.0,0.0
2026-02-24 00:00:00-05:00,293.98432184665864,296.886322684036,288.5962907533433,294.459716796875,13554100,0.0,0.0
2026-02-25 00:00:00-05:00,295.7869507950724,300.75898123488724,294.1725181992404,300.40240478515625,8095500,0.0,0.0
2026-02-26 00:00:00-05:00,301.67017313360896,306.05787397622345,300.73918125790124,303.20538330078125,7007800,0.0,0.0
2026-02-27 00:00:00-05:00,297.13393894248406,300.0557680991628,291.636973162459,297.4310607910156,18620800,0.0,0.0
2026-03-02 00:00:00-05:00,291.9935267958635,297.11414843979566,290.4088063693875,294.7172546386719,8508900,0.0,0.0
2026-03-03 00:00:00-05:00,289.4975898716125,299.5011046657454,286.73423592223537,297.3914489746094,10278200,0.0,0.0
2026-03-04 00:00:00-05:00,297.12402886142485,298.12438947518206,292.99388398032096,296.52978515625,8055700,0.0,0.0
2026-03-05 00:00:00-05:00,295.1332451958745,298.3620800816865,289.63624924146006,290.74554443359375,12732500,0.0,0.0
2026-03-06 00:00:00-05:00,283.6044306839189,287.21955415339994,280.99955170429564,286.7144470214844,13496500,0.0,0.0
2026-03-09 00:00:00-04:00,282.7724816341387,288.31898819476027,277.77073879547015,287.1502685546875,12241100,0.0,0.0
2026-03-10 00:00:00-04:00,286.52626625452876,289.9532025593205,284.43640849634494,285.97161865234375,8344900,0.0,0.0
2026-03-11 00:00:00-04:00,286.05081661783123,287.70487537204474,282.13854132603683,284.77313232421875,10205000,0.0,0.0
2026-03-12 00:00:00-04:00,280.1279538528093,281.167940752382,276.4336079693154,280.1874084472656,13760500,0.0,0.0
2026-03-13 00:00:00-04:00,281.9504072447318,284.4463214441296,280.2468381234208,280.7321472167969,9091200,0.0,0.0
2026-03-16 00:00:00-04:00,283.6044205599556,286.506421278288,281.89093739443587,283.4261474609375,8149000,0.0,0.0
2026-03-17 00:00:00-04:00,286.23902796907333,288.97266988082987,283.2181783456238,284.1492004394531,8961200,0.0,0.0
2026-03-18 00:00:00-04:00,284.08974843243266,286.6451172582804,282.3960934275981,284.9910583496094,10057000,0.0,0.0
2026-03-19 00:00:00-04:00,284.1392586396808,286.7441374214082,281.9008401776293,285.2188415527344,9846700,0.0,0.0
2026-03-20 00:00:00-04:00,285.32782503235495,287.9327042603992,282.54467268192724,283.8223571777344,22436500,0.0,0.0
2026-03-23 00:00:00-04:00,291.4982779446762,292.9245231806114,285.2188513876401,287.14031982421875,11470800,0.0,0.0
2026-03-24 00:00:00-04:00,283.4360748065673,292.6571288676103,282.64369950840546,289.6065368652344,11092300,0.0,0.0
2026-03-25 00:00:00-04:00,291.3398308899875,294.7965097163498,289.6461758443202,292.59771728515625,12188200,0.0,0.0
2026-03-26 00:00:00-04:00,289.78482055260446,292.1718002190451,287.95251872814185,288.8736267089844,8669200,0.0,0.0
2026-03-27 00:00:00-04:00,286.3777093696089,287.3384134369941,279.05829538327214,280.13787841796875,9873300,0.0,0.0
2026-03-30 00:00:00-04:00,282.01972478590784,284.50575515603197,279.6327451103039,281.0589904785156,11734400,0.0,0.0
2026-03-31 00:00:00-04:00,285.71408872506316,292.25104134220237,282.22772810140145,291.3497314453125,12956900,0.0,0.0
2026-04-01 00:00:00-04:00,292.567989087923,295.8661624411999,290.1116710297465,292.5580749511719,11267200,0.0,0.0
2026-04-02 00:00:00-04:00,289.1212191631598,292.7957669317203,285.9616926535428,291.7855224609375,6669300,0.0,0.0
2026-04-06 00:00:00-04:00,292.7412191857173,295.4987855589938,291.88509063240025,294.125,7142600,1.5,0.0
2026-04-07 00:00:00-04:00,291.8253790066561,296.8427544058445,291.38734983011653,296.0662536621094,7849100,0.0,0.0
2026-04-08 00:00:00-04:00,306.5888366699219,309.8640903908154,303.96066179364243,306.5888366699219,10590200,0.0,0.0
2026-04-09 00:00:00-04:00,305.5734164156603,309.8640846884941,304.73715687535,308.938232421875,6586600,0.0,0.0
2026-04-10 00:00:00-04:00,308.6097380099313,308.9581744354404,305.344449093958,308.4803161621094,6069700,0.0,0.0
2026-04-13 00:00:00-04:00,306.0910825316173,312.33295236293975,304.0900871089203,312.2732238769531,8318200,0.0,0.0
2026-04-14 00:00:00-04:00,308.4305432499699,312.91036189245165,307.4847916064935,309.7247009277344,11455500,0.0,0.0
2026-04-15 00:00:00-04:00,312.54203541599225,312.8307129741003,302.8954898881459,304.5579833984375,9885800,0.0,0.0
2026-04-16 00:00:00-04:00,303.98059076810495,308.5599670410156,303.8312695552229,308.5599670410156,8208600,0.0,0.0
2026-04-17 00:00:00-04:00,311.068653468178,313.4877482505245,308.69932229637936,308.8984375,11082400,0.0,0.0
2026-04-20 00:00:00-04:00,309.45594165814435,315.70777661938337,308.9780833700189,315.5683898925781,10772000,0.0,0.0
2026-04-21 00:00:00-04:00,316.0661368489313,318.8038038717339,311.3474041387296,311.5962829589844,7084300,0.0,0.0
2026-04-22 00:00:00-04:00,313.43799038623484,313.73663281642627,310.5410372905177,311.6161804199219,5545900,0.0,0.0
2026-04-23 00:00:00-04:00,312.11395497732667,313.57736372602733,307.5047445243564,310.29217529296875,6969700,0.0,0.0
2026-04-24 00:00:00-04:00,309.7545850384977,309.7545850384977,306.5092257615542,306.8974609375,5215300,0.0,0.0
2026-04-27 00:00:00-04:00,305.50372444273444,311.1781431330245,305.50372444273444,310.232421875,7925300,0.0,0.0
2026-04-28 00:00:00-04:00,313.78643555890045,314.03531438457196,309.7745101043047,310.0532531738281,7398600,0.0,0.0
2026-04-29 00:00:00-04:00,309.1771855961317,310.65052875636707,305.91189671624613,307.86309814453125,8031800,0.0,0.0
2026-04-30 00:00:00-04:00,305.6928786901284,312.6913497643884,305.1951210592971,311.82525634765625,8865400,0.0,0.0
2026-05-01 00:00:00-04:00,312.54203812020876,314.6624601726697,310.43152018106696,311.06866455078125,6135400,0.0,0.0
2026-05-04 00:00:00-04:00,309.22694520939064,309.2568094519629,305.13539207341324,306.270263671875,7338200,0.0,0.0
2026-05-05 00:00:00-04:00,306.32999740556414,309.5753869306937,305.42407485773,308.0124206542969,6316800,0.0,0.0
2026-05-06 00:00:00-04:00,310.0532528884956,314.84167905955115,309.95369528217543,313.4877624511719,8629500,0.0,0.0
2026-05-07 00:00:00-04:00,313.23887676443206,314.8814709002291,304.76706239082745,304.8964538574219,8359600,0.0,0.0
2026-05-08 00:00:00-04:00,306.86759124184925,307.60426284206056,299.1523476664256,300.74517822265625,9464300,0.0,0.0
2026-05-11 00:00:00-04:00,300.74515961007836,301.83026757429667,297.5395993270601,298.6545715332031,9512000,0.0,0.0
2026-05-12 00:00:00-04:00,298.67447538308426,304.6873960201211,294.2245209852311,303.5126953125,9498200,0.0,0.0
2026-05-13 00:00:00-04:00,300.91440289675086,301.6411400127173,298.72428743531935,298.9034729003906,7709500,0.0,0.0
2026-05-14 00:00:00-04:00,300.8945046380796,302.38777761395096,297.4699295162906,298.56500244140625,7364300,0.0,0.0
2026-05-15 00:00:00-04:00,298.86362628854243,299.44104214981957,295.1205095874812,296.4743957519531,8699300,0.0,0.0
2026-05-18 00:00:00-04:00,296.6635495230975,299.908939014877,295.8870488301784,299.3813171386719,7546300,0.0,0.0
2026-05-19 00:00:00-04:00,299.7396822358739,300.436555061437,293.935841710235,294.3738708496094,8066900,0.0,0.0
2026-05-20 00:00:00-04:00,295.3694126574367,301.57145376364997,292.35300240137923,300.625732421875,9327000,0.0,0.0
2026-05-21 00:00:00-04:00,299.8790926087445,302.6167597554335,298.8636475324957,301.6411437988281,7874400,0.0,0.0
2026-05-22 00:00:00-04:00,303.31359328873907,306.07119010408854,302.4773640852478,305.0059814453125,5973900,0.0,0.0
2026-05-26 00:00:00-04:00,307.1065011172144,308.54004556072954,304.0701916446211,305.3643493652344,7725400,0.0,0.0
2026-05-27 00:00:00-04:00,303.63215366632585,304.52811132231307,294.42363753054383,297.93780517578125,11779200,0.0,0.0
2026-05-28 00:00:00-04:00,296.23549066837876,299.7197941661088,294.4236455581874,295.3992614746094,9757700,0.0,0.0
2026-05-29 00:00:00-04:00,295.070728717322,298.53513289689414,293.87612858626386,297.9676818847656,13969000,0.0,0.0
2026-06-01 00:00:00-04:00,296.3549462063085,298.20659004481905,293.94578586060317,295.2499084472656,7930000,0.0,0.0
2026-06-02 00:00:00-04:00,295.17027051801705,300.7152977310929,293.9457758280521,299.6102600097656,8296200,0.0,0.0
2026-06-03 00:00:00-04:00,298.5749714904202,300.60580089187994,295.23002417973413,299.50079345703125,7003900,0.0,0.0
2026-06-04 00:00:00-04:00,304.36883009196185,311.5066879726736,303.0746723882986,309.4957580566406,10345200,0.0,0.0
2026-06-05 00:00:00-04:00,312.8805189963161,313.58732636819616,308.211549706599,310.9691162109375,9118800,0.0,0.0
2026-06-08 00:00:00-04:00,311.84516953437026,314.88147906470095,309.3862455138746,309.7147521972656,6827000,0.0,0.0
2026-06-09 00:00:00-04:00,312.1040028799189,315.0009559692908,307.62418415256917,311.2976379394531,11594600,0.0,0.0
2026-06-10 00:00:00-04:00,311.1582462393224,313.3384270822022,307.64407859799763,307.75360107421875,7446200,0.0,0.0
2026-06-11 00:00:00-04:00,308.1717081621576,313.30857066124145,307.4947650619962,312.0840759277344,9116600,0.0,0.0
2026-06-12 00:00:00-04:00,314.5529794375797,319.85906276888113,314.1348496322589,319.28167724609375,7426200,0.0,0.0
2026-06-15 00:00:00-04:00,322.4673390673774,324.4583697274161,317.41010417767774,317.96759033203125,7988900,0.0,0.0
2026-06-16 00:00:00-04:00,322.8455866314347,330.26218746993305,322.56684357389287,329.6549377441406,11094900,0.0,0.0
2026-06-17 00:00:00-04:00,330.69024974688585,336.25517637046335,330.01330666560995,331.9645080566406,12246400,0.0,0.0
2026-06-18 00:00:00-04:00,335.4388795655989,336.57375116590936,322.70623086248213,323.761474609375,20111000,0.0,0.0
2026-06-22 00:00:00-04:00,328.22139226156105,331.2776010100568,325.28461010223134,329.993408203125,10182500,0.0,0.0
2026-06-23 00:00:00-04:00,327.9924099173137,333.86594380335947,325.7425357353925,332.6414794921875,7582200,0.0,0.0
2026-06-24 00:00:00-04:00,331.57628916780243,333.02973300317086,328.291070440402,331.95458984375,7907400,0.0,0.0
2026-06-25 00:00:00-04:00,333.4577793441399,341.90972446819404,333.2586945227413,333.6170654296875,10043100,0.0,0.0
2026-06-26 00:00:00-04:00,334.49312290223526,334.8913229247855,326.03124330500606,327.57427978515625,17640900,0.0,0.0
2026-06-29 00:00:00-04:00,326.80774304304947,330.8993264933345,325.73259994718205,327.91278076171875,7981800,0.0,0.0
2026-06-30 00:00:00-04:00,327.41503128103255,328.95806779511634,325.2149206632551,325.86199951171875,8080100,0.0,0.0
2026-07-01 00:00:00-04:00,326.89735842569155,334.13477419390347,323.5524415571975,332.5718078613281,15210200,0.0,0.0
2026-07-02 00:00:00-04:00,336.5040683580973,338.4751995750331,330.2820977776739,332.9700012207031,8413900,0.0,0.0
2026-07-06 00:00:00-04:00,335.0,339.7200012207031,334.1099853515625,337.7200012207031,8673500,1.5,0.0
2026-07-07 00:00:00-04:00,340.9800109863281,341.3999938964844,337.0899963378906,339.2200012207031,7115800,0.0,0.0
2026-07-08 00:00:00-04:00,336.5299987792969,336.5299987792969,330.1300048828125,330.6199951171875,18505200,0.0,0.0
2026-07-09 00:00:00-04:00,331.4599914550781,337.0,330.80999755859375,335.4700012207031,15570600,0.0,0.0
2026-07-10 00:00:00-04:00,337.4700012207031,338.5899963378906,335.7699890136719,336.4700012207031,6299000,0.0,0.0
2026-07-13 00:00:00-04:00,338.3399963378906,338.3500061035156,332.5,334.5299987792969,7120300,0.0,0.0
2026-07-14 00:00:00-04:00,327.0,344.7300109863281,325.75,342.8900146484375,14537900,0.0,0.0
2026-07-15 00:00:00-04:00,345.8500061035156,351.239990234375,344.04998779296875,346.9100036621094,10750000,0.0,0.0
2026-07-16 00:00:00-04:00,349.2799987792969,349.3399963378906,341.1099853515625,343.1499938964844,12432400,0.0,0.0
2026-07-17 00:00:00-04:00,339.0299987792969,346.1300048828125,335.04998779296875,341.1000061035156,9250900,0.0,0.0
2026-07-20 00:00:00-04:00,341.79998779296875,344.260009765625,337.3699951171875,338.8699951171875,7723300,0.0,0.0
2026-07-21 00:00:00-04:00,340.1199951171875,345.739990234375,337.29998779296875,345.2300109863281,6015300,0.0,0.0
2026-07-22 00:00:00-04:00,345.07000732421875,349.07000732421875,344.25,348.2099914550781,8040200,0.0,0.0
2026-07-23 00:00:00-04:00,346.5799865722656,349.9200134277344,345.4200134277344,349.8999938964844,10913000,0.0,0.0
2026-07-24 00:00:00-04:00,350.6400146484375,353.3699951171875,347.5,353.2099914550781,7520800,0.0,0.0
2026-07-27 00:00:00-04:00,357.8900146484375,359.04998779296875,352.5799865722656,356.20001220703125,7884900,0.0,0.0
2026-07-28 00:00:00-04:00,357.29998779296875,359.29998779296875,354.1499938964844,357.30999755859375,6533800,0.0,0.0
2026-07-29 00:00:00-04:00,356.5,357.3699951171875,343.7799987792969,344.7099914550781,8265300,0.0,0.0
2026-07-30 00:00:00-04:00,347.5400085449219,352.2799987792969,345.3699951171875,350.8500061035156,7606500,0.0,0.0
2026-07-31 00:00:00-04:00,353.29998779296875,354.4700012207031,349.70001220703125,351.7900085449219,6603400,0.0,0.0
2026-08-03 00:00:00-04:00,353.75,355.6199951171875,350.8399963378906,352.6400146484375,6436600,0.0,0.0
2026-08-04 00:00:00-04:00,355.0,363.0,353.8699951171875,357.5199890136719,8477200,0.0,0.0
2026-08-05 00:00:00-04:00,358.9700012207031,362.1700134277344,358.20001220703125,359.239990234375,5269500,0.0,0.0
2026-08-06 00:00:00-04:00,362.80999755859375,362.80999755859375,354.95001220703125,356.29998779296875,5820100,0.0,0.0
2026-08-07 00:00:00-04:00,355.760009765625,358.8500061035156,353.3299865722656,357.5199890136719,4566200,0.0,0.0
2026-08-10 00:00:00-04:00,357.9599914550781,359.989990234375,356.5,359.7900085449219,5327500,0.0,0.0
2026-08-11 00:00:00-04:00,360.04998779296875,363.1199951171875,358.6000061035156,362.0400085449219,4576500,0.0,0.0
2026-08-12 00:00:00-04:00,362.9700012207031,366.0899963378906,361.29998779296875,365.17999267578125,4366800,0.0,0.0
2026-08-13 00:00:00-04:00,366.5,366.5,361.5199890136719,363.1099853515625,5102700,0.0,0.0
2026-08-14 00:00:00-04:00,363.0,365.8999938964844,361.45001220703125,362.8399963378906,5058600,0.0,0.0
2026-08-17 00:00:00-04:00,361.94000244140625,365.75,360.9599914550781,360.9599914550781,5282600,0.0,0.0
2026-08-18 00:00:00-04:00,362.3399963378906,363.57000732421875,359.2699890136719,363.25,5525100,0.0,0.0
2026-08-19 00:00:00-04:00,363.010009765625,363.04998779296875,355.6499938964844,357.260009765625,6696200,0.0,0.0
2026-08-20 00:00:00-04:00,357.6000061035156,357.95001220703125,351.54998779296875,351.54998779296875,6799700,0.0,0.0
2026-08-21 00:00:00-04:00,354.07000732421875,356.8599853515625,350.3699951171875,351.5799865722656,8112100,0.0,0.0
2026-08-24 00:00:00-04:00,353.29998779296875,358.2799987792969,352.82000732421875,356.3900146484375,4394400,0.0,0.0
2026-08-25 00:00:00-04:00,357.0,357.3699951171875,353.07000732421875,356.69000244140625,4298000,0.0,0.0
2026-08-26 00:00:00-04:00,356.5,358.3500061035156,354.6000061035156,356.5,5796500,0.0,0.0
2026-08-27 00:00:00-04:00,354.67999267578125,357.57000732421875,352.2300109863281,354.2200012207031,5209900,0.0,0.0
2026-08-28 00:00:00-04:00,355.6700134277344,358.7300109863281,354.2200012207031,357.6199951171875,3914500,0.0,0.0
2026-08-31 00:00:00-04:00,355.8999938964844,357.7699890136719,354.7699890136719,356.0199890136719,7962900,0.0,0.0
2026-09-01 00:00:00-04:00,355.7300109863281,359.92999267578125,354.1199951171875,354.95001220703125,5079000,0.0,0.0
2026-09-02 00:00:00-04:00,357.54998779296875,361.4700012207031,353.7900085449219,356.2200012207031,5341400,0.0,0.0
2026-09-03 00:00:00-04:00,358.67999267578125,362.8500061035156,356.3900146484375,362.05999755859375,5414200,0.0,0.0
2026-09-04 00:00:00-04:00,361.0,362.8599853515625,355.20001220703125,358.6400146484375,4873500,0.0,0.0
